0, 175, 249, 254
1, -1, -1, -1
2, 248, 359, 536
3, 248, 359, 541
4, 248, 359, 536
5, 248, 360, 547
6, 248, 359, 541
7, 248, 360, 536
8, 247, 360, 537
9, 247, 360, 544
10, 247, 360, 550
11, 246, 360, 544
12, 246, 360, 538
13, 247, 360, 532
14, 246, 360, 538
15, 246, 360, 532
16, 246, 360, 534
17, 244, 360, 533
18, 245, 360, 531
19, 244, 360, 534
20, 243, 360, 535
21, 244, 360, 524
22, 244, 360, 529
23, 244, 360, 523
24, 243, 361, 523
25, 243, 360, 530
26, 243, 361, 526
27, 243, 361, 524
28, 242, 361, 526
29, 242, 361, 523
30, 241, 361, 524
31, 242, 361, 528
32, 241, 361, 526
33, 241, 361, 527
34, 240, 361, 526
35, 240, 361, 521
36, 240, 361, 525
37, 240, 361, 528
38, 240, 361, 528
39, 239, 361, 527
40, 238, 361, 531
41, 237, 361, 537
42, 238, 361, 528
43, 239, 361, 527
44, 238, 361, 530
45, 238, 361, 522
46, 237, 361, 527
47, 237, 361, 527
48, 235, 361, 525
49, 236, 361, 534
50, 234, 362, 540
51, 234, 362, 541
52, 233, 362, 546
53, 233, 362, 538
54, 232, 362, 545
55, 233, 362, 546
56, 232, 362, 544
57, 231, 362, 550
58, 233, 362, 540
59, 231, 362, 547
60, 231, 362, 552
61, 231, 362, 551
62, 230, 362, 548
63, 230, 362, 549
64, 229, 362, 542
65, 229, 362, 556
66, 228, 362, 564
67, 228, 362, 551
68, 228, 362, 551
69, 228, 362, 546
70, 228, 362, 543
71, 228, 362, 533
72, 229, 362, 541
73, 227, 362, 533
74, 226, 362, 538
75, 226, 362, 532
76, 226, 362, 534
77, 226, 362, 529
78, 226, 362, 534
79, 226, 362, 535
80, 225, 362, 535
81, 225, 362, 537
82, 225, 362, 543
83, 223, 362, 535
84, 222, 362, 547
85, 223, 362, 541
86, 222, 362, 541
87, 223, 362, 543
88, 222, 362, 537
89, 221, 362, 538
90, 221, 362, 541
91, 220, 362, 546
92, 219, 362, 546
93, 220, 362, 536
94, 219, 362, 541
95, 219, 362, 543
96, 219, 362, 537
97, 218, 362, 535
98, 217, 362, 540
99, 218, 362, 540
100, 217, 363, 542
101, 216, 363, 538
102, 216, 363, 541
103, 216, 362, 536
104, 215, 362, 537
105, 214, 362, 540
106, 215, 362, 538
107, 213, 362, 543
108, 214, 363, 536
109, 212, 363, 532
110, 213, 363, 529
111, 213, 363, 524
112, 212, 363, 532
113, 212, 363, 539
114, 211, 363, 546
115, 211, 363, 545
116, 210, 363, 540
117, 210, 363, 533
118, 210, 363, 537
119, 210, 363, 532
120, 209, 363, 525
121, 209, 363, 532
122, 209, 363, 527
123, 208, 364, 530
124, 208, 364, 538
125, 209, 364, 536
126, 208, 364, 532
127, 208, 364, 529
128, 207, 364, 533
129, 207, 364, 540
130, 207, 364, 533
131, 204, 363, 532
132, 206, 363, 533
133, 204, 363, 541
134, 204, 363, 536
135, 205, 363, 529
136, 204, 363, 536
137, 204, 363, 537
138, 202, 363, 544
139, 203, 363, 543
140, 203, 363, 544
141, 202, 363, 541
142, 201, 363, 546
143, 202, 363, 543
144, 201, 363, 541
145, 200, 363, 547
