442, 587, 588, 1129
443, 586, 588, 1145
444, 586, 588, 1140
445, 585, 588, 1134
446, 584, 588, 1131
447, 583, 588, 1144
448, 583, 588, 1146
449, 582, 588, 1137
450, 582, 588, 1145
451, 581, 588, 1125
452, 581, 588, 1143
453, 580, 588, 1137
454, 580, 588, 1148
455, 579, 588, 1137
456, 579, 588, 1142
457, 579, 588, 1149
458, 578, 588, 1140
459, 577, 588, 1151
460, 576, 588, 1136
461, 576, 588, 1167
462, 576, 588, 1156
463, 575, 589, 1135
464, 574, 589, 1149
465, 574, 589, 1149
466, 573, 589, 1144
467, 573, 589, 1144
468, 572, 589, 1136
469, 572, 589, 1146
470, 571, 589, 1138
471, 570, 589, 1141
472, 570, 589, 1156
473, 569, 589, 1146
474, 569, 590, 1161
475, 569, 590, 1161
476, 568, 590, 1144
477, 567, 591, 1159
478, 567, 591, 1168
479, 566, 591, 1168
480, 566, 592, 1171
481, 566, 592, 1177
482, 565, 592, 1166
483, 564, 593, 1173
484, 563, 593, 1185
485, 563, 593, 1195
486, 563, 593, 1189
487, 562, 593, 1176
488, 562, 593, 1185
489, 561, 593, 1186
490, 561, 593, 1189
491, 561, 593, 1186
492, 560, 593, 1187
493, 559, 593, 1200
494, 559, 593, 1195
495, 559, 593, 1191
496, 558, 593, 1188
497, 558, 593, 1202
498, 558, 593, 1204
499, 557, 593, 1186
500, 556, 593, 1198
501, 556, 593, 1216
502, 555, 593, 1199
503, 555, 593, 1204
504, 555, 593, 1200
505, 554, 593, 1184
506, 554, 594, 1196
507, 553, 594, 1186
508, 553, 594, 1195
509, 552, 594, 1192
510, 552, 594, 1201
511, 551, 594, 1195
512, 551, 594, 1199
513, 550, 595, 1194
514, 549, 595, 1193
515, 548, 596, 1200
516, 547, 596, 1207
517, 547, 596, 1213
518, 547, 596, 1208
519, 546, 596, 1200
520, 545, 596, 1206
521, 545, 596, 1212
522, 545, 596, 1202
523, 544, 596, 1196
524, 544, 597, 1201
525, 543, 596, 1180
526, 542, 596, 1189
527, 542, 596, 1198
528, 542, 596, 1191
529, 541, 596, 1187
530, 540, 596, 1183
531, 539, 596, 1186
532, 538, 596, 1187
533, 537, 596, 1187
534, 537, 595, 1198
535, 536, 595, 1200
536, 535, 595, 1200
537, 535, 595, 1208
538, 534, 595, 1205
539, 533, 595, 1214
540, 532, 595, 1204
541, 532, 595, 1223
542, 531, 595, 1211
543, 531, 595, 1216
544, 530, 595, 1201
545, 528, 595, 1201
546, 528, 595, 1221
547, 527, 595, 1207
548, 526, 595, 1219
549, 525, 595, 1208
550, 525, 595, 1225
551, 524, 595, 1214
552, 523, 595, 1224
553, 523, 595, 1231
554, 522, 595, 1212
555, 522, 594, 1227
556, 521, 595, 1214
557, 521, 595, 1231
558, 521, 595, 1220
559, 521, 595, 1210
560, 521, 595, 1221
561, 520, 595, 1204
562, 519, 595, 1217
563, 518, 595, 1215
564, 518, 595, 1227
565, 517, 595, 1212
566, 516, 595, 1221
567, 516, 595, 1223
568, 516, 595, 1222
569, 515, 595, 1212
570, 515, 595, 1219
571, 515, 595, 1217
572, 514, 595, 1212
573, 513, 595, 1207
574, 513, 595, 1219
575, 513, 595, 1212
576, 513, 595, 1209
577, 512, 595, 1208
578, 511, 595, 1209
579, 511, 595, 1208
580, 511, 594, 1219
581, 510, 594, 1208
582, 509, 594, 1201
583, 509, 595, 1211
584, 509, 595, 1205
585, 508, 595, 1188
586, 508, 595, 1198
587, 508, 595, 1188
588, 507, 595, 1187
589, 507, 595, 1182
590, 507, 595, 1179
591, 507, 595, 1174
592, 506, 595, 1172
593, 506, 595, 1165
594, 505, 595, 1161
595, 504, 596, 1152
596, 503, 597, 1156
597, 503, 597, 1162
598, 503, 597, 1163
599, 502, 597, 1151
600, 501, 598, 1147
601, 501, 598, 1172
602, 500, 598, 1162
603, 500, 598, 1174
604, 500, 599, 1159
605, 499, 599, 1148
606, 499, 599, 1155
607, 498, 599, 1143
608, 498, 599, 1156
609, 497, 599, 1145
610, 496, 599, 1154
611, 495, 599, 1143
612, 494, 599, 1160
613, 494, 599, 1165
614, 493, 600, 1151
615, 493, 600, 1162
616, 493, 600, 1167
617, 492, 599, 1167
618, 492, 600, 1157
619, 491, 600, 1156
620, 491, 600, 1163
621, 490, 600, 1158
622, 490, 601, 1156
623, 489, 601, 1145
624, 489, 601, 1162
625, 489, 601, 1152
626, 489, 601, 1141
627, 488, 602, 1137
628, 488, 602, 1161
629, 488, 602, 1153
630, 488, 602, 1144
631, 488, 602, 1148
632, 487, 602, 1130
633, 487, 603, 1151
634, 487, 603, 1124
635, 487, 603, 1134
636, 486, 603, 1117
637, 486, 604, 1133
638, 486, 604, 1122
639, 486, 604, 1126
640, 486, 605, 1120
641, 485, 605, 1107
642, 485, 605, 1130
643, 485, 605, 1117
644, 485, 605, 1121
645, 485, 605, 1122
646, 484, 606, 1115
647, 484, 606, 1121
648, 483, 606, 1111
649, 483, 606, 1116
650, 482, 606, 1112
651, 482, 606, 1113
652, 481, 606, 1107
653, 481, 606, 1106
654, 480, 606, 1109
655, 480, 606, 1114
656, 480, 606, 1123
657, 479, 606, 1093
658, 479, 606, 1100
659, 478, 606, 1083
660, 478, 606, 1101
661, 477, 606, 1087
662, 477, 606, 1102
663, 476, 606, 1091
664, 476, 606, 1106
665, 476, 606, 1097
666, 476, 606, 1098
667, 476, 606, 1102
668, 475, 606, 1095
669, 474, 606, 1098
670, 473, 606, 1104
671, 473, 606, 1104
672, 473, 606, 1103
673, 472, 606, 1104
674, 472, 606, 1112
675, 471, 606, 1099
676, 471, 606, 1120
677, 471, 606, 1104
678, 471, 606, 1103
679, 471, 606, 1093
680, 470, 606, 1085
681, 469, 607, 1089
682, 468, 607, 1103
683, 468, 608, 1124
684, 468, 608, 1111
685, 467, 608, 1111
686, 466, 609, 1113
687, 466, 610, 1133
688, 465, 609, 1121
689, 465, 610, 1137
690, 464, 610, 1126
691, 464, 611, 1145
692, 464, 610, 1135
693, 463, 610, 1136
694, 463, 611, 1131
695, 462, 612, 1127
696, 462, 612, 1133
697, 462, 612, 1132
698, 462, 612, 1137
699, 461, 612, 1104
700, 460, 612, 1116
701, 459, 612, 1122
702, 459, 613, 1133
703, 459, 613, 1121
704, 458, 613, 1106
705, 458, 614, 1114
706, 457, 613, 1112
707, 457, 614, 1124
708, 456, 614, 1122
709, 456, 615, 1122
710, 455, 615, 1126
711, 454, 615, 1127
712, 454, 615, 1132
713, 454, 615, 1134
714, 454, 615, 1131
715, 453, 615, 1130
716, 453, 615, 1149
717, 452, 615, 1144
718, 452, 616, 1160
719, 451, 616, 1151
720, 451, 616, 1153
721, 451, 616, 1158
722, 451, 615, 1145
723, 450, 616, 1145
724, 450, 616, 1147
725, 449, 616, 1146
726, 448, 616, 1141
727, 448, 616, 1151
728, 447, 616, 1144
729, 447, 616, 1151
730, 446, 617, 1134
731, 446, 617, 1149
732, 446, 617, 1149
733, 445, 617, 1141
734, 445, 617, 1156
735, 445, 617, 1142
736, 444, 618, 1150
737, 444, 618, 1152
738, 443, 618, 1155
739, 442, 618, 1152
740, 442, 618, 1146
741, 441, 619, 1148
742, 441, 618, 1162
743, 441, 618, 1148
744, 440, 618, 1140
745, 439, 618, 1141
746, 438, 618, 1148
747, 438, 618, 1148
748, 437, 618, 1155
749, 437, 618, 1159
750, 436, 618, 1134
751, 436, 618, 1155
752, 435, 618, 1143
753, 434, 618, 1147
754, 434, 618, 1173
755, 434, 618, 1155
756, 433, 618, 1153
757, 432, 618, 1159
758, 431, 618, 1156
759, 431, 618, 1162
760, 430, 618, 1153
761, 430, 618, 1162
762, 429, 618, 1138
763, 428, 618, 1162
764, 428, 618, 1166
765, 427, 618, 1166
766, 427, 618, 1162
767, 427, 618, 1160
768, 426, 618, 1153
769, 426, 618, 1157
770, 425, 618, 1147
771, 424, 618, 1152
772, 424, 618, 1155
773, 423, 618, 1147
774, 422, 618, 1166
775, 421, 618, 1170
776, 421, 618, 1176
777, 420, 618, 1177
778, 420, 618, 1175
779, 420, 618, 1173
780, 419, 618, 1170
781, 418, 619, 1175
782, 417, 619, 1180
783, 417, 619, 1205
784, 417, 618, 1183
785, 416, 619, 1168
786, 416, 618, 1167
787, 415, 618, 1161
788, 414, 618, 1165
789, 414, 618, 1180
790, 413, 618, 1165
791, 413, 618, 1181
792, 412, 618, 1175
793, 411, 618, 1181
794, 411, 618, 1188
795, 411, 618, 1172
796, 410, 618, 1155
797, 409, 618, 1166
798, 409, 618, 1177
799, 408, 618, 1174
800, 408, 618, 1179
801, 408, 619, 1175
802, 407, 618, 1171
803, 406, 619, 1173
804, 405, 619, 1170
805, 405, 619, 1178
806, 405, 619, 1166
807, 404, 619, 1163
808, 404, 619, 1152
809, 403, 618, 1155
810, 402, 619, 1159
811, 401, 619, 1147
812, 400, 619, 1154
813, 400, 620, 1161
814, 400, 620, 1167
815, 399, 620, 1151
816, 399, 621, 1166
817, 399, 620, 1156
818, 399, 621, 1142
819, 398, 621, 1133
820, 397, 621, 1142
821, 396, 621, 1155
822, 395, 621, 1148
823, 394, 621, 1157
824, 393, 621, 1160
825, 393, 621, 1172
826, 393, 622, 1153
827, 392, 621, 1158
828, 391, 622, 1168
829, 391, 622, 1169
830, 391, 621, 1174
831, 390, 622, 1158
832, 390, 622, 1163
833, 389, 622, 1139
834, 388, 622, 1155
835, 388, 622, 1162
836, 388, 622, 1162
837, 387, 622, 1146
838, 386, 623, 1150
839, 386, 623, 1160
840, 386, 623, 1159
841, 386, 623, 1150
842, 385, 623, 1141
843, 385, 623, 1142
844, 385, 623, 1146
845, 385, 624, 1135
846, 385, 624, 1132
847, 384, 624, 1129
848, 383, 624, 1135
849, 383, 624, 1145
850, 383, 624, 1146
851, 382, 625, 1140
852, 382, 625, 1149
853, 382, 625, 1149
854, 382, 625, 1144
855, 382, 625, 1140
856, 381, 626, 1118
857, 381, 626, 1137
858, 381, 626, 1122
859, 381, 626, 1124
860, 380, 627, 1115
861, 379, 627, 1120
862, 379, 628, 1123
863, 379, 627, 1117
864, 379, 627, 1131
865, 379, 627, 1113
866, 378, 627, 1100
867, 377, 628, 1102
868, 377, 627, 1113
869, 376, 628, 1107
870, 376, 627, 1114
871, 375, 627, 1103
872, 375, 627, 1121
873, 374, 627, 1121
874, 374, 627, 1121
875, 373, 628, 1122
876, 373, 627, 1133
877, 373, 627, 1126
878, 372, 628, 1123
879, 372, 628, 1129
880, 372, 628, 1140
881, 372, 628, 1128
882, 372, 628, 1126
883, 371, 628, 1124
884, 371, 628, 1137
885, 370, 628, 1127
886, 370, 628, 1131
887, 369, 628, 1133
888, 369, 628, 1114
889, 368, 628, 1107
890, 367, 628, 1117
891, 367, 628, 1122
892, 367, 628, 1127
893, 366, 628, 1117
894, 365, 629, 1124
895, 364, 628, 1141
896, 363, 629, 1132
897, 362, 628, 1144
898, 362, 629, 1144
899, 361, 628, 1142
900, 360, 628, 1155
901, 360, 628, 1163
902, 359, 629, 1143
903, 359, 629, 1157
904, 358, 629, 1151
905, 357, 629, 1150
906, 356, 629, 1160
907, 356, 629, 1163
908, 355, 629, 1165
909, 354, 629, 1180
910, 354, 629, 1187
911, 353, 629, 1167
912, 352, 629, 1183
913, 352, 629, 1192
914, 352, 629, 1186
915, 351, 629, 1180
916, 351, 629, 1182
917, 350, 629, 1170
918, 350, 629, 1177
919, 349, 629, 1177
920, 348, 629, 1172
921, 348, 629, 1172
922, 348, 629, 1166
923, 347, 629, 1157
924, 347, 629, 1165
925, 346, 629, 1158
926, 346, 629, 1158
927, 346, 629, 1153
928, 345, 629, 1158
929, 345, 630, 1158
930, 344, 630, 1150
931, 343, 630, 1153
932, 343, 630, 1171
933, 342, 630, 1159
934, 341, 630, 1169
935, 341, 630, 1177
936, 340, 630, 1159
937, 339, 630, 1174
938, 338, 630, 1179
939, 338, 630, 1172
940, 337, 630, 1161
941, 337, 630, 1168
942, 336, 630, 1166
943, 335, 630, 1167
944, 334, 630, 1173
945, 333, 631, 1166
946, 333, 630, 1183
947, 333, 631, 1184
948, 333, 631, 1183
949, 333, 631, 1178
950, 332, 631, 1168
951, 331, 631, 1183
952, 330, 631, 1182
953, 329, 631, 1177
954, 328, 631, 1179
955, 328, 631, 1201
956, 327, 631, 1176
957, 327, 631, 1199
958, 327, 631, 1184
959, 327, 631, 1187
960, 327, 631, 1187
961, 326, 631, 1177
962, 326, 631, 1177
963, 325, 631, 1170
964, 325, 630, 1175
965, 324, 630, 1163
966, 324, 630, 1165
967, 323, 630, 1167
968, 323, 630, 1175
969, 323, 630, 1168
970, 323, 630, 1166
971, 322, 630, 1156
972, 322, 630, 1160
973, 321, 630, 1151
974, 321, 630, 1160
975, 320, 630, 1154
976, 320, 630, 1156
977, 319, 629, 1158
978, 319, 629, 1161
979, 318, 629, 1152
980, 318, 629, 1167
981, 317, 629, 1158
982, 317, 629, 1168
983, 317, 629, 1160
984, 317, 629, 1160
985, 316, 629, 1143
986, 316, 629, 1166
987, 315, 629, 1146
988, 314, 629, 1166
989, 313, 629, 1172
990, 312, 629, 1182
991, 312, 629, 1191
992, 311, 629, 1180
993, 311, 629, 1191
994, 310, 629, 1175
995, 310, 629, 1197
996, 309, 629, 1177
997, 309, 628, 1198
998, 308, 628, 1180
999, 308, 628, 1193
1000, -1, -1, -1
1001, 389, 563, 1333
1002, 389, 561, 1168
1003, 389, 561, 1168
1004, 389, 561, 1164
1005, 389, 561, 1167
1006, 389, 561, 1147
1007, 389, 561, 1154
1008, 389, 561, 1139
1009, 389, 561, 1133
1010, 389, 561, 1153
1011, 389, 561, 1151
1012, 389, 562, 1150
1013, 389, 562, 1145
1014, 389, 562, 1148
1015, 389, 562, 1134
1016, 389, 562, 1126
1017, 389, 562, 1129
1018, 389, 562, 1120
1019, 389, 562, 1122
1020, 389, 562, 1117
1021, 389, 563, 1106
1022, 389, 563, 1114
1023, 389, 563, 1105
1024, 389, 563, 1105
1025, 389, 563, 1115
1026, 389, 563, 1098
1027, 389, 564, 1106
1028, 389, 564, 1101
1029, 389, 564, 1098
1030, 389, 564, 1092
1031, 389, 564, 1092
1032, 389, 564, 1097
1033, 389, 564, 1082
1034, 389, 565, 1087
1035, 388, 565, 1066
1036, 388, 565, 1096
1037, 387, 565, 1084
1038, 387, 566, 1081
1039, 386, 565, 1076
1040, 385, 566, 1096
1041, 385, 566, 1102
1042, 384, 566, 1097
1043, 384, 566, 1107
1044, 383, 566, 1102
1045, 382, 566, 1105
1046, 382, 566, 1118
1047, 382, 566, 1122
1048, 381, 566, 1105
1049, 381, 566, 1126
1050, 380, 566, 1117
1051, 380, 566, 1134
1052, 379, 566, 1119
1053, 378, 567, 1119
1054, 378, 566, 1130
1055, 377, 566, 1120
1056, 377, 566, 1131
1057, 377, 567, 1118
1058, 377, 566, 1122
1059, 376, 567, 1119
1060, 376, 567, 1128
1061, 376, 566, 1122
1062, 375, 567, 1109
1063, 374, 567, 1122
1064, 373, 567, 1137
1065, 373, 566, 1139
1066, 372, 567, 1140
1067, 372, 567, 1138
1068, 372, 567, 1130
1069, 371, 567, 1126
1070, 370, 567, 1126
1071, 370, 567, 1134
1072, 370, 567, 1119
1073, 369, 567, 1114
1074, 368, 567, 1112
1075, 367, 567, 1124
1076, 367, 567, 1137
1077, 367, 567, 1127
1078, 366, 567, 1113
1079, 365, 567, 1115
1080, 364, 567, 1123
1081, 364, 567, 1129
1082, 364, 567, 1128
1083, 363, 567, 1122
1084, 363, 567, 1119
1085, 363, 566, 1122
1086, 362, 566, 1108
1087, 362, 566, 1117
1088, 361, 566, 1119
1089, 360, 566, 1114
1090, 360, 566, 1128
1091, 358, 566, 1104
1092, 357, 566, 1121
1093, 357, 566, 1122
1094, 356, 566, 1117
1095, 356, 566, 1131
1096, 355, 567, 1108
1097, 354, 567, 1109
1098, 354, 567, 1112
1099, 354, 567, 1106
1100, 353, 567, 1091
1101, 352, 567, 1096
1102, 351, 567, 1111
1103, 350, 567, 1123
1104, 350, 567, 1127
1105, 350, 567, 1111
1106, 349, 567, 1102
1107, 348, 567, 1113
1108, 347, 567, 1114
1109, 347, 567, 1110
1110, 347, 567, 1110
1111, 346, 567, 1098
1112, 345, 567, 1101
1113, 345, 568, 1117
1114, 345, 567, 1102
1115, 344, 568, 1093
1116, 343, 568, 1097
1117, 342, 568, 1106
1118, 341, 568, 1110
1119, 340, 569, 1112
1120, 339, 569, 1111
1121, 338, 568, 1119
1122, 338, 569, 1128
1123, 337, 569, 1121
1124, 337, 569, 1135
1125, 337, 569, 1140
1126, 336, 569, 1128
1127, 335, 569, 1133
1128, 334, 569, 1140
1129, 333, 569, 1150
1130, 333, 569, 1150
1131, 333, 569, 1152
1132, 332, 569, 1144
1133, 331, 569, 1148
1134, 331, 569, 1151
1135, 331, 569, 1152
1136, 330, 568, 1140
1137, 330, 568, 1150
1138, 329, 568, 1153
1139, 329, 568, 1148
1140, 329, 568, 1137
1141, 329, 568, 1128
1142, 328, 568, 1125
1143, 328, 568, 1140
1144, 328, 569, 1127
1145, 327, 569, 1132
1146, 327, 569, 1145
1147, 326, 569, 1123
1148, 325, 569, 1137
1149, 324, 569, 1145
1150, 324, 569, 1151
1151, 324, 569, 1149
1152, 323, 569, 1129
1153, 322, 569, 1127
